city,hour,pm25,pm10,temp,humidity,wind
Delhi,1,98.3,109.0,26.6,83.0,5.9
Delhi,2,96.6,108.0,26.2,84.0,5.4
Delhi,3,92.7,104.5,25.9,85.0,4.9
Delhi,4,87.5,100.1,25.7,86.0,5.2
Delhi,5,116.2,133.2,26.2,79.0,6.3
Delhi,6,99.0,113.4,26.3,79.0,3.8
Delhi,7,88.9,99.9,26.9,79.0,7.8
Delhi,8,61.9,75.4,28.1,76.0,7.3
Delhi,9,47.0,68.2,29.7,69.0,9.0
Delhi,10,39.9,63.8,30.4,67.0,10.0
Delhi,11,37.3,62.2,32.1,60.0,10.2
Delhi,12,35.0,55.1,32.5,57.0,10.8
Delhi,13,34.8,58.1,32.0,60.0,10.9
Delhi,14,34.6,59.6,32.5,61.0,9.9
Delhi,15,34.7,62.4,32.7,59.0,9.8
Delhi,16,40.7,107.8,32.6,57.0,9.4
Delhi,17,44.4,114.3,31.8,65.0,6.1
Delhi,18,49.4,104.3,31.0,69.0,3.4
Delhi,19,53.2,101.7,30.5,71.0,4.1
Delhi,20,56.8,109.0,29.7,76.0,4.3
Delhi,21,62.2,122.5,29.2,78.0,3.5
Delhi,22,68.2,136.4,28.8,80.0,3.5
Delhi,23,73.1,145.8,29.2,79.0,4.9
Delhi,0,74.5,147.6,28.4,82.0,5.0
Delhi,1,73.8,145.3,27.7,85.0,4.7
Delhi,2,72.4,140.2,27.3,86.0,5.5
Delhi,3,70.1,139.7,27.1,85.0,5.0
Delhi,4,67.1,143.0,26.8,82.0,7.5
Delhi,5,54.0,169.0,27.9,81.0,8.5
Delhi,6,49.0,136.9,27.5,75.0,10.4
Delhi,7,48.7,143.4,28.2,72.0,11.5
Delhi,8,52.3,165.3,29.2,71.0,10.0
Delhi,9,59.1,232.4,30.2,67.0,11.8
Delhi,10,65.9,267.3,31.3,64.0,11.2
Delhi,11,72.6,299.0,32.9,54.0,13.3
Delhi,12,74.7,309.2,33.4,52.0,12.0
Delhi,13,74.0,309.2,33.7,51.0,11.4
Delhi,14,74.5,317.6,33.9,49.0,11.5
Delhi,15,75.7,330.6,33.7,49.0,11.5
Delhi,16,77.5,333.4,33.2,52.0,9.6
Delhi,17,70.8,273.8,33.3,53.0,7.8
Delhi,18,76.1,248.7,31.7,62.0,4.4
Delhi,19,83.6,244.9,30.8,68.0,4.1
Delhi,20,92.0,256.1,30.3,69.0,4.4
Delhi,21,100.4,276.6,29.5,73.0,3.9
Delhi,22,109.2,296.2,28.8,78.0,3.6
Delhi,23,116.4,305.5,29.0,80.0,3.8
Delhi,0,121.5,306.4,28.5,81.0,4.1
Delhi,1,123.9,295.2,28.2,81.0,5.1
Delhi,2,117.8,268.2,27.8,83.0,4.4
Delhi,3,107.1,234.2,27.5,83.0,4.6
Delhi,4,96.4,202.1,27.3,84.0,4.0
Delhi,5,61.5,131.3,28.1,78.0,6.5
Delhi,6,61.0,128.1,27.6,81.0,7.3
Delhi,7,61.2,124.3,28.0,80.0,6.3
Delhi,8,58.2,131.3,29.6,72.0,8.3
Delhi,9,56.8,148.5,31.0,64.0,10.2
Delhi,10,56.9,171.4,32.1,60.0,9.2
Delhi,11,56.8,183.5,33.9,51.0,11.1
Delhi,12,52.4,161.6,34.3,48.0,11.2
Delhi,13,54.8,183.9,34.6,46.0,11.0
Delhi,14,55.8,197.0,34.6,45.0,11.1
Delhi,15,57.7,212.8,34.4,47.0,11.2
Delhi,16,59.3,213.7,33.8,49.0,10.0
Delhi,17,60.5,245.9,33.7,49.0,10.7
Delhi,18,65.4,242.1,32.0,57.0,6.4
Delhi,19,71.2,236.6,31.0,63.0,5.2
Delhi,20,77.1,244.9,30.2,67.0,5.1
Delhi,21,83.6,255.2,29.5,70.0,4.4
Delhi,22,90.3,265.4,29.1,70.0,4.2
Delhi,23,95.0,255.2,29.3,73.0,4.1
Mumbai,0,14.2,36.8,26.1,91.0,2.7
Mumbai,1,12.9,31.9,25.8,93.0,5.4
Mumbai,2,13.7,36.0,25.9,93.0,7.3
Mumbai,3,13.9,37.3,26.0,93.0,4.3
Mumbai,4,14.5,38.9,26.1,92.0,8.0
Mumbai,5,13.8,36.2,26.5,89.0,10.7
Mumbai,6,16.1,43.8,26.2,91.0,9.8
Mumbai,7,17.2,44.5,26.5,92.0,11.2
Mumbai,8,17.4,43.1,26.5,91.0,14.2
Mumbai,9,17.3,43.7,26.4,90.0,16.6
Mumbai,10,18.7,45.8,27.5,87.0,15.7
Mumbai,11,18.9,46.2,28.4,80.0,16.0
Mumbai,12,19.2,46.9,29.0,77.0,18.2
Mumbai,13,19.0,46.6,28.5,81.0,15.1
Mumbai,14,18.9,45.2,28.8,82.0,15.7
Mumbai,15,18.0,44.8,28.0,80.0,17.0
Mumbai,16,17.5,43.0,28.1,81.0,17.8
Mumbai,17,20.0,53.3,26.8,93.0,11.1
Mumbai,18,21.1,59.1,26.7,92.0,12.1
Mumbai,19,22.6,63.3,26.3,92.0,11.1
Mumbai,20,23.3,69.4,26.2,93.0,5.9
Mumbai,21,22.3,65.2,26.3,93.0,5.0
Mumbai,22,21.4,61.0,26.6,92.0,6.5
Mumbai,23,21.0,59.8,26.6,89.0,7.8
Mumbai,0,18.4,51.6,26.4,92.0,7.4
Mumbai,1,15.7,41.1,26.4,93.0,8.1
Mumbai,2,14.6,39.3,25.8,93.0,9.6
Mumbai,3,14.0,37.7,25.9,95.0,5.8
Mumbai,4,13.9,37.6,25.9,93.0,8.5
Mumbai,5,13.2,36.2,26.3,91.0,7.0
Mumbai,6,14.1,38.0,26.8,92.0,10.3
Mumbai,7,15.7,39.6,27.4,85.0,11.9
Mumbai,8,17.6,43.4,28.1,80.0,12.7
Mumbai,9,19.7,49.5,28.8,78.0,13.2
Mumbai,10,19.4,45.1,29.0,80.0,15.8
Mumbai,11,18.9,42.4,28.5,82.0,18.0
Mumbai,12,17.6,36.3,29.4,78.0,18.2
Mumbai,13,16.6,34.6,29.6,71.0,20.9
Mumbai,14,15.0,29.3,29.5,77.0,21.4
Mumbai,15,14.2,29.7,29.2,77.0,21.6
Mumbai,16,13.6,26.3,28.9,77.0,20.9
Mumbai,17,16.7,39.8,28.8,78.0,21.9
Mumbai,18,18.0,45.6,28.2,83.0,19.5
Mumbai,19,19.7,49.4,27.9,84.0,18.2
Mumbai,20,21.8,58.2,27.8,84.0,18.6
Mumbai,21,22.2,59.6,27.5,86.0,17.3
Mumbai,22,22.8,62.9,27.2,86.0,17.3
Mumbai,23,22.1,58.7,27.5,88.0,14.9
Mumbai,0,21.5,57.4,26.6,89.0,15.9
Mumbai,1,20.8,56.6,27.0,89.0,15.6
Mumbai,2,21.1,60.5,27.1,88.0,15.4
Mumbai,3,19.6,53.9,27.2,86.0,16.5
Mumbai,4,19.4,56.2,26.8,88.0,16.8
Mumbai,5,18.3,54.5,26.9,89.0,18.4
Mumbai,6,18.7,51.5,27.7,83.0,19.9
Mumbai,7,21.0,58.3,27.8,82.0,19.8
Mumbai,8,21.1,53.2,28.4,78.0,18.8
Mumbai,9,19.1,48.3,28.9,74.0,21.1
Mumbai,10,19.3,49.2,28.8,76.0,23.4
Mumbai,11,19.6,47.5,29.5,73.0,22.2
Mumbai,12,17.6,39.7,29.2,80.0,23.8
Mumbai,13,17.2,39.7,29.3,76.0,25.0
Mumbai,14,17.5,39.9,29.0,75.0,25.1
Mumbai,15,17.2,38.5,28.9,75.0,24.9
Mumbai,16,16.3,35.9,27.7,84.0,23.4
Mumbai,17,17.6,43.2,28.3,81.0,20.5
Mumbai,18,18.0,43.4,27.8,81.0,20.9
Mumbai,19,18.0,45.9,27.9,82.0,21.2
Mumbai,20,17.8,45.4,27.5,84.0,19.8
Mumbai,21,16.9,41.9,27.6,86.0,20.5
Mumbai,22,15.1,36.3,27.3,87.0,20.2
Mumbai,23,14.4,34.7,26.5,91.0,19.3
Mumbai,0,14.4,37.6,27.4,83.0,19.7
Mumbai,1,13.4,32.1,26.9,88.0,19.0
Mumbai,2,14.1,36.1,26.4,90.0,16.2
Mumbai,3,14.8,39.0,26.9,87.0,14.8
Mumbai,4,14.7,36.7,27.0,85.0,13.9
Mumbai,5,13.3,31.4,27.7,84.0,18.3
Mumbai,6,14.2,35.7,26.5,92.0,18.4
Mumbai,7,15.0,35.0,26.9,90.0,15.1
Mumbai,8,17.1,42.1,27.2,86.0,15.9
Mumbai,9,15.9,34.8,27.2,88.0,14.5
Mumbai,10,15.4,32.9,27.9,85.0,15.3
Mumbai,11,15.1,31.2,28.2,84.0,15.7
Mumbai,12,15.8,32.4,28.0,83.0,18.6
Mumbai,13,17.3,38.2,27.8,84.0,19.8
Mumbai,14,19.0,44.0,27.9,84.0,18.2
Mumbai,15,18.6,41.1,27.1,88.0,19.7
Mumbai,16,18.7,41.1,27.6,86.0,16.4
Mumbai,17,22.5,51.8,27.0,86.0,18.4
Mumbai,18,21.1,48.9,27.7,83.0,18.4
Mumbai,19,20.6,46.8,27.6,84.0,20.2
Mumbai,20,20.4,47.3,27.5,85.0,18.8
Mumbai,21,20.6,49.5,27.6,84.0,18.6
Mumbai,22,21.1,52.3,27.7,83.0,18.6
Mumbai,23,21.1,54.2,27.2,84.0,16.8
Mumbai,0,21.0,56.7,27.6,81.0,19.8
Mumbai,1,19.2,48.1,27.4,83.0,19.3
Mumbai,2,19.1,51.1,27.3,85.0,19.1
Mumbai,3,18.6,50.2,27.2,84.0,19.2
Mumbai,4,15.6,36.8,27.1,84.0,18.2
Mumbai,5,16.0,40.6,27.3,87.0,20.5
Mumbai,6,15.2,34.6,27.4,85.0,18.6
Mumbai,7,16.1,35.5,27.5,87.0,19.3
Mumbai,8,16.3,32.5,27.1,88.0,19.8
Mumbai,9,15.8,31.1,27.4,89.0,20.9
Mumbai,10,15.2,29.9,26.8,92.0,19.1
Mumbai,11,15.0,29.5,27.7,90.0,23.7
Mumbai,12,15.1,32.6,28.0,89.0,20.9
Mumbai,13,14.0,29.0,27.9,89.0,21.8
Mumbai,14,13.2,25.6,27.4,88.0,21.9
Mumbai,15,12.7,25.4,28.2,88.0,20.5
Mumbai,16,12.7,25.4,26.8,89.0,22.3
Mumbai,17,14.1,30.0,28.4,77.0,22.6
Mumbai,18,13.8,29.9,28.0,77.0,20.2
Mumbai,19,13.6,28.9,27.5,85.0,20.9
Mumbai,20,13.4,28.9,27.4,88.0,20.5
Mumbai,21,13.4,28.2,27.5,87.0,20.8
Mumbai,22,14.2,29.7,27.6,86.0,21.5
Mumbai,23,15.0,32.5,26.9,86.0,20.0
Mumbai,0,14.3,33.4,27.6,83.0,19.7
Mumbai,1,14.4,34.8,27.7,84.0,21.7
Mumbai,2,14.3,33.9,27.1,87.0,18.6
Mumbai,3,13.9,32.0,26.9,89.0,19.6
Mumbai,4,14.7,35.0,27.3,88.0,20.6
Mumbai,5,15.3,37.1,27.1,87.0,20.3
Mumbai,6,17.6,47.8,27.7,81.0,22.3
Mumbai,7,16.8,39.8,28.0,80.0,22.1
Mumbai,8,18.9,46.8,28.1,80.0,24.8
Mumbai,9,18.9,42.4,28.7,80.0,22.5
Mumbai,10,18.5,39.1,28.8,80.0,24.1
Mumbai,11,17.2,38.2,26.6,90.0,20.4
Mumbai,12,17.4,39.1,27.9,84.0,16.9
Mumbai,13,17.4,37.7,28.4,80.0,22.1
Mumbai,14,18.7,46.4,28.3,82.0,25.1
Mumbai,15,17.8,40.9,28.4,78.0,25.3
Mumbai,16,18.1,45.6,28.7,78.0,24.1
Mumbai,17,17.9,42.8,28.4,79.0,23.3
Mumbai,18,17.1,41.1,28.1,81.0,22.5
Mumbai,19,17.8,43.4,28.2,80.0,22.2
Mumbai,20,17.3,42.7,27.5,86.0,20.2
Mumbai,21,18.4,50.4,27.9,85.0,21.0
Mumbai,22,15.7,38.4,27.4,82.0,21.1
Mumbai,23,14.9,35.0,28.0,80.0,22.0
Mumbai,0,15.3,41.2,27.9,81.0,22.1
Mumbai,1,15.8,39.5,27.6,82.0,20.7
Mumbai,2,13.5,32.2,27.2,83.0,19.9
Mumbai,3,13.2,31.1,26.7,86.0,16.8
Mumbai,4,12.5,29.6,27.1,85.0,17.3
Mumbai,5,12.2,29.4,27.0,88.0,18.9
Mumbai,6,12.4,29.8,27.0,86.0,20.4
Mumbai,7,13.4,33.4,27.3,84.0,20.7
Mumbai,8,14.6,34.8,27.9,84.0,19.1
Mumbai,9,14.9,33.5,27.3,84.0,20.0
Mumbai,10,16.7,38.8,28.7,82.0,15.6
Mumbai,11,17.4,38.9,26.7,85.0,20.1
Mumbai,12,18.0,38.6,29.2,79.0,20.0
Mumbai,13,18.9,39.0,28.2,80.0,19.6
Mumbai,14,17.3,36.2,28.7,79.0,19.7
Mumbai,15,16.1,34.7,27.2,87.0,16.4
Mumbai,16,15.4,33.8,28.1,84.0,17.9
Mumbai,17,21.5,49.7,28.7,76.0,19.9
Mumbai,18,21.5,51.3,28.3,80.0,19.8
Mumbai,19,19.4,46.7,26.5,86.0,19.0
Mumbai,20,18.8,45.8,26.8,88.0,19.4
Mumbai,21,18.5,48.5,26.5,88.0,14.3
Mumbai,22,17.9,44.2,26.5,87.0,10.4
Mumbai,23,16.6,41.3,26.3,91.0,16.5
Mumbai,0,15.7,39.0,26.4,90.0,12.2
Mumbai,1,14.3,34.7,26.0,92.0,15.5
Mumbai,2,13.8,33.1,26.5,90.0,17.1
Mumbai,3,13.5,31.1,26.4,88.0,12.7
Mumbai,4,13.4,29.7,25.9,91.0,14.4
Mumbai,5,16.1,38.8,26.4,90.0,16.6
Mumbai,6,17.1,42.3,26.5,89.0,15.3
Mumbai,7,18.6,47.4,27.3,90.0,12.6
Mumbai,8,20.5,48.5,26.8,89.0,9.8
Mumbai,9,21.8,47.5,28.0,83.0,12.1
Mumbai,10,21.7,53.0,28.4,79.0,13.2
Mumbai,11,21.8,52.9,29.1,78.0,16.3
Mumbai,12,22.5,49.6,29.2,75.0,19.1
Mumbai,13,21.0,43.9,29.1,73.0,18.7
Mumbai,14,21.7,49.2,29.5,71.0,19.3
Mumbai,15,21.4,46.0,29.1,73.0,18.6
Mumbai,16,20.1,40.3,28.2,76.0,15.8
Mumbai,17,18.2,38.0,28.4,79.0,15.7
Mumbai,18,19.2,40.5,26.8,88.0,14.4
Mumbai,19,19.7,41.4,27.2,90.0,10.8
Mumbai,20,17.6,39.0,27.0,88.0,13.2
Mumbai,21,16.1,35.3,26.2,89.0,13.7
Mumbai,22,16.3,37.7,26.9,91.0,11.5
Mumbai,23,16.1,37.7,27.2,86.0,11.8
Mumbai,0,14.1,31.3,27.3,83.0,13.9
Mumbai,1,16.6,43.5,27.4,78.0,12.8
Mumbai,2,14.5,35.3,26.1,84.0,9.5
Mumbai,3,13.0,30.2,26.2,88.0,7.8
Mumbai,4,12.7,29.8,25.6,91.0,8.4
Mumbai,5,14.2,31.5,26.9,86.0,16.3
Mumbai,6,14.8,33.9,27.1,85.0,18.2
Mumbai,7,16.8,40.2,27.5,83.0,13.6
Mumbai,8,18.6,42.0,28.0,79.0,14.6
Mumbai,9,19.4,45.2,28.8,74.0,15.6
Mumbai,10,21.1,49.4,29.0,70.0,15.5
Mumbai,11,22.8,49.8,29.2,73.0,16.2
Mumbai,12,24.7,49.9,29.3,73.0,18.8
Mumbai,13,23.2,46.9,29.4,70.0,18.2
Mumbai,14,21.6,43.4,28.9,73.0,16.4
Mumbai,15,20.7,41.1,28.2,77.0,15.2
Mumbai,16,20.0,39.6,28.2,77.0,15.1
Mumbai,17,18.0,41.4,26.9,88.0,12.5
Mumbai,18,19.8,46.3,26.7,90.0,11.5
Mumbai,19,20.1,47.8,26.2,91.0,12.0
Mumbai,20,19.8,46.7,26.6,90.0,8.8
Mumbai,21,19.2,44.6,26.5,89.0,10.4
Mumbai,22,18.5,43.0,26.4,89.0,9.9
Mumbai,23,18.2,44.5,26.3,89.0,10.9
Mumbai,0,17.8,43.5,25.8,92.0,8.1
Mumbai,1,17.2,42.3,25.8,92.0,11.3
Mumbai,2,15.8,38.5,25.6,92.0,13.6
Mumbai,3,14.7,35.0,25.7,93.0,10.4
Mumbai,4,14.1,33.9,25.4,93.0,9.2
Mumbai,5,14.6,38.1,26.8,89.0,15.0
Mumbai,6,13.8,35.0,27.0,87.0,13.7
Mumbai,7,14.2,32.6,26.9,83.0,13.1
Mumbai,8,16.1,37.8,26.7,87.0,9.1
Mumbai,9,15.7,35.3,26.8,88.0,10.3
Mumbai,10,16.2,36.4,27.3,84.0,12.6
Mumbai,11,17.7,37.8,27.9,83.0,15.1
Mumbai,12,16.9,36.4,28.3,78.0,14.5
Mumbai,13,16.1,33.6,27.5,81.0,15.6
Mumbai,14,16.5,32.5,28.0,78.0,14.4
Mumbai,15,16.9,33.5,28.2,79.0,16.4
Mumbai,16,17.2,35.5,28.0,79.0,17.5
Mumbai,17,17.8,41.9,28.2,78.0,14.9
Mumbai,18,17.4,39.5,27.6,82.0,13.7
Mumbai,19,16.9,38.5,27.5,82.0,12.5
Mumbai,20,16.9,38.3,27.6,82.0,11.6
Mumbai,21,15.9,35.9,26.8,85.0,11.4
Mumbai,22,16.0,35.9,26.8,86.0,10.1
Mumbai,23,16.7,39.3,26.9,89.0,9.0
Mumbai,0,16.9,41.6,26.4,88.0,10.3
Mumbai,1,17.3,43.2,26.4,90.0,10.4
Mumbai,2,17.2,43.2,26.0,90.0,10.3
Mumbai,3,17.3,43.8,26.4,89.0,10.0
Mumbai,4,17.2,42.7,26.7,84.0,11.0
Mumbai,5,17.9,45.4,26.6,84.0,13.4
Mumbai,6,18.6,46.7,26.4,85.0,12.4
Mumbai,7,19.2,47.7,26.2,94.0,11.1
Mumbai,8,20.1,47.7,27.7,85.0,14.2
Mumbai,9,19.5,45.8,27.8,82.0,15.7
Mumbai,10,21.0,49.9,28.7,74.0,18.2
Mumbai,11,20.7,47.0,29.2,75.0,18.7
Mumbai,12,18.5,40.5,29.2,76.0,19.8
Mumbai,13,17.3,36.9,29.2,76.0,19.8
Mumbai,14,17.2,35.3,29.3,74.0,20.2
Mumbai,15,17.3,35.3,29.1,73.0,19.4
Mumbai,16,17.2,35.2,28.8,74.0,18.2
Mumbai,17,19.4,44.5,28.4,81.0,16.3
Mumbai,18,18.2,42.1,27.9,81.0,17.0
Mumbai,19,17.5,41.1,27.3,86.0,17.3
Mumbai,20,17.3,40.9,27.7,83.0,17.6
Mumbai,21,16.9,40.2,27.5,83.0,18.0
Mumbai,22,16.9,40.9,27.6,82.0,17.2
Mumbai,23,15.6,36.9,27.6,82.0,19.2
Mumbai,0,13.9,32.0,27.0,85.0,18.1
Mumbai,1,13.4,30.5,26.9,84.0,17.1
Mumbai,2,13.1,29.5,27.5,78.0,16.9
Mumbai,3,12.6,27.9,27.3,80.0,17.3
Mumbai,4,11.5,24.4,27.1,84.0,16.2
Mumbai,5,11.2,24.3,26.8,89.0,15.6
Mumbai,6,11.3,24.8,27.3,83.0,16.9
Mumbai,7,11.8,25.2,27.5,81.0,19.5
Mumbai,8,12.1,24.8,27.8,81.0,21.2
Mumbai,9,12.4,25.6,28.6,79.0,19.4
Mumbai,10,13.6,26.9,29.1,74.0,19.7
Mumbai,11,16.1,31.1,29.7,65.0,18.7
Mumbai,12,14.8,28.6,29.1,73.0,19.7
Mumbai,13,15.0,28.2,29.3,72.0,20.5
Mumbai,14,15.4,27.6,28.9,75.0,19.2
Mumbai,15,15.0,26.9,29.1,75.0,19.2
Mumbai,16,15.4,28.1,28.9,75.0,19.0
Mumbai,17,19.4,42.8,28.0,80.0,17.8
Mumbai,18,18.7,40.5,27.6,86.0,13.6
Mumbai,19,18.2,38.6,27.5,85.0,13.8
Mumbai,20,17.5,37.3,27.4,86.0,14.2
Mumbai,21,17.2,37.5,27.2,87.0,14.1
Mumbai,22,16.5,36.6,27.0,85.0,13.0
Mumbai,23,15.5,33.5,26.8,88.0,12.3
Mumbai,0,14.8,32.9,27.0,85.0,13.9
Mumbai,1,13.7,30.5,27.2,84.0,14.2
Mumbai,2,13.4,30.0,27.1,84.0,15.7
Mumbai,3,13.2,29.9,27.1,84.0,15.1
Mumbai,4,12.5,27.5,26.4,87.0,16.1
Mumbai,5,13.0,30.9,26.7,88.0,17.4
Mumbai,6,13.6,32.1,26.2,89.0,13.1
Mumbai,7,14.1,33.4,27.3,87.0,15.2
Mumbai,8,14.6,33.8,28.1,75.0,15.5
Mumbai,9,15.3,34.3,27.4,80.0,17.0
Mumbai,10,15.3,33.4,28.6,78.0,17.0
Mumbai,11,15.5,32.2,28.5,75.0,17.2
Mumbai,12,16.1,32.9,28.6,73.0,18.5
Mumbai,13,17.1,34.5,29.2,76.0,17.9
Mumbai,14,17.3,34.0,29.1,77.0,17.3
Mumbai,15,16.5,32.1,29.2,77.0,16.6
Mumbai,16,16.1,31.0,28.9,77.0,16.9
Mumbai,17,18.0,40.7,28.6,78.0,16.2
Mumbai,18,16.0,34.1,28.2,80.0,15.1
Mumbai,19,14.7,29.3,27.8,83.0,12.7
Mumbai,20,13.6,26.5,27.7,83.0,11.6
Mumbai,21,12.6,25.9,27.5,84.0,11.9
Mumbai,22,11.7,23.4,27.2,85.0,12.8
Mumbai,23,10.9,22.3,26.6,89.0,14.2
Mumbai,0,10.1,20.5,27.1,86.0,14.8
Mumbai,1,10.1,21.5,27.0,85.0,14.5
Mumbai,2,9.8,21.7,26.9,86.0,15.0
Mumbai,3,10.2,22.9,26.9,84.0,14.7
Mumbai,4,10.9,26.0,26.7,84.0,14.7
Mumbai,5,11.8,29.0,26.5,88.0,13.6
Mumbai,6,12.7,30.9,26.5,85.0,17.0
Mumbai,7,14.7,34.8,27.1,86.0,14.5
Mumbai,8,15.8,37.0,27.2,83.0,14.2
Mumbai,9,16.5,37.5,27.6,81.0,13.2
Mumbai,10,17.1,38.3,27.5,79.0,13.8
Mumbai,11,16.8,35.0,27.9,80.0,15.3
Mumbai,12,17.7,37.0,29.5,73.0,17.0
Mumbai,13,16.2,32.7,29.6,73.0,17.7
Mumbai,14,15.5,29.7,29.3,71.0,17.7
Mumbai,15,14.1,26.5,29.1,74.0,16.2
Mumbai,16,15.3,29.6,28.7,76.0,16.1
Mumbai,17,14.7,30.7,28.7,77.0,13.9
Mumbai,18,14.5,29.6,28.3,79.0,10.8
Mumbai,19,15.8,31.1,27.9,81.0,9.0
Mumbai,20,16.2,32.4,27.7,83.0,8.6
Mumbai,21,16.5,32.7,27.7,83.0,9.2
Mumbai,22,16.4,33.3,27.6,83.0,9.6
Mumbai,23,16.0,33.3,26.9,86.0,9.2
Mumbai,0,15.0,32.9,27.0,84.0,8.6
Mumbai,1,14.1,30.7,26.3,87.0,8.3
Mumbai,2,13.2,29.6,26.3,86.0,7.8
Mumbai,3,13.4,32.4,25.5,90.0,11.4
Mumbai,4,12.6,29.8,25.6,91.0,7.8
Mumbai,5,13.0,32.7,25.6,89.0,9.7
Mumbai,6,14.1,36.7,25.8,92.0,5.4
Mumbai,7,14.5,35.2,26.2,90.0,8.9
Mumbai,8,14.5,32.4,26.6,84.0,10.5
Mumbai,9,15.1,32.7,26.7,81.0,12.4
Mumbai,10,15.5,33.1,27.7,81.0,11.2
Mumbai,11,16.9,35.7,26.9,80.0,14.9
Mumbai,12,17.8,38.8,29.2,76.0,16.2
Mumbai,13,16.6,36.9,29.3,76.0,18.8
Mumbai,14,16.1,32.7,29.1,75.0,17.4
Mumbai,15,16.5,32.8,29.1,74.0,19.0
Mumbai,16,15.9,31.2,28.7,75.0,16.6
Mumbai,17,18.0,39.0,28.8,71.0,15.6
Mumbai,18,17.9,38.3,28.2,76.0,13.9
Mumbai,19,18.1,37.1,27.8,78.0,12.3
Mumbai,20,19.2,42.7,27.6,79.0,10.8
Mumbai,21,19.0,42.3,27.4,80.0,8.7
Mumbai,22,19.1,40.5,27.3,81.0,9.0
Mumbai,23,19.0,39.9,26.3,84.0,10.2
Mumbai,0,18.6,38.8,26.5,84.0,10.4
Mumbai,1,17.4,36.2,26.3,85.0,11.2
Mumbai,2,16.6,34.3,25.7,86.0,10.6
Mumbai,3,15.5,32.1,25.9,86.0,9.3
Mumbai,4,15.9,34.8,25.4,90.0,7.7
Mumbai,5,13.9,30.0,26.2,89.0,7.3
Mumbai,6,14.4,31.0,25.6,90.0,12.5
Mumbai,7,15.6,33.4,25.7,92.0,7.9
Mumbai,8,17.0,36.3,26.2,92.0,9.0
Mumbai,9,17.0,37.3,25.7,93.0,11.7
Mumbai,10,17.6,38.0,26.3,89.0,10.4
Mumbai,11,17.3,36.8,26.0,91.0,13.7
Mumbai,12,16.0,34.5,26.8,87.0,15.3
Mumbai,13,15.7,34.8,27.1,86.0,16.0
Mumbai,14,15.4,36.4,26.7,82.0,18.7
Mumbai,15,16.5,37.4,27.0,83.0,18.6
Mumbai,16,17.1,38.9,26.4,84.0,17.5
Mumbai,17,16.3,38.8,26.4,91.0,13.4
Mumbai,18,16.1,35.4,25.8,93.0,10.6
Mumbai,19,15.8,34.5,25.9,91.0,10.0
Mumbai,20,15.6,34.1,25.6,93.0,12.3
Mumbai,21,15.2,34.2,26.0,93.0,8.3
Mumbai,22,14.3,31.8,25.8,91.0,10.9
Mumbai,23,14.2,31.9,25.6,92.0,9.9
Mumbai,0,13.9,31.7,25.8,91.0,6.6
Mumbai,1,13.7,32.1,25.9,91.0,9.9
Mumbai,2,13.1,30.9,25.8,90.0,10.8
Mumbai,3,13.0,29.9,26.1,91.0,10.5
Mumbai,4,13.6,32.1,24.8,90.0,10.5
Mumbai,5,14.2,37.7,25.5,91.0,11.7
Mumbai,6,14.1,36.4,25.6,91.0,11.7
Mumbai,7,14.3,34.7,26.3,89.0,11.0
Mumbai,8,15.9,36.1,26.9,88.0,12.6
Mumbai,9,16.8,39.2,27.7,79.0,12.6
Mumbai,10,16.8,37.5,27.9,77.0,14.7
Mumbai,11,17.9,35.9,26.6,88.0,17.6
Mumbai,12,17.0,34.1,26.9,85.0,14.7
Mumbai,13,15.9,33.3,27.9,82.0,11.9
Mumbai,14,15.8,31.0,27.7,81.0,13.0
Mumbai,15,15.0,29.1,28.3,80.0,16.1
Mumbai,16,15.7,30.5,28.5,74.0,15.2
Mumbai,17,16.5,37.7,28.3,76.0,14.1
Mumbai,18,15.6,34.3,27.9,79.0,14.4
Mumbai,19,15.6,32.8,26.8,86.0,11.8
Mumbai,20,16.0,33.3,26.8,88.0,9.2
Mumbai,21,16.1,33.8,27.1,87.0,9.4
Mumbai,22,16.1,33.5,26.3,89.0,8.9
Mumbai,23,16.1,34.1,26.8,87.0,8.7
Mumbai,0,15.1,32.6,26.3,88.0,11.2
Mumbai,1,14.3,31.1,26.0,88.0,12.5
Mumbai,2,14.6,33.6,25.9,89.0,13.0
Mumbai,3,13.4,30.0,25.5,89.0,13.5
Mumbai,4,12.5,27.4,26.5,88.0,13.4
Mumbai,5,12.0,26.2,26.3,87.0,14.1
Mumbai,6,13.5,31.5,26.7,88.0,14.4
Mumbai,7,14.8,33.8,27.3,85.0,12.6
Mumbai,8,16.1,36.4,27.6,77.0,14.8
Mumbai,9,16.9,38.6,28.1,78.0,15.4
Mumbai,10,18.7,41.4,27.2,78.0,15.4
Mumbai,11,18.5,41.2,26.1,88.0,17.8
Mumbai,12,18.9,42.4,27.3,87.0,9.7
Mumbai,13,18.6,39.6,28.1,80.0,12.8
Mumbai,14,17.2,34.3,28.3,79.0,16.8
Mumbai,15,15.8,30.7,28.3,78.0,16.0
Mumbai,16,15.9,30.9,27.9,78.0,17.0
Mumbai,17,16.5,38.3,26.9,82.0,14.1
Mumbai,18,17.9,43.9,27.3,83.0,14.1
Mumbai,19,18.4,44.7,27.0,82.0,13.7
Mumbai,20,18.5,44.7,27.5,80.0,13.7
Mumbai,21,17.6,41.8,27.4,80.0,12.1
